# Extracted surface points
# Object: trace_plane_Stand
# CoordinateSpace: World
# Units: meters
# Count: 4170
# Color 0: Name=Green, RGB=0,255,0, Tolerance=0
# Color 1: Name=SecondColor, RGB=255,0,0, Tolerance=0
index,x,y,z,colorIndex,colorName
1033,0.02243424,0.01833140,0.05594636,0,Green
1034,0.02210221,0.01850349,0.05627840,0,Green
1035,0.02177018,0.01867559,0.05661043,0,Green
1036,0.02179674,0.01870873,0.05593972,0,Green
1037,0.02243424,0.01843029,0.05485066,0,Green
1038,0.02243424,0.01838527,0.05534871,0,Green
1039,0.02206015,0.01862721,0.05511850,0,Green
1040,0.02243420,0.01931559,0.04731803,0,Green
1041,0.02243420,0.01924775,0.04781355,0,Green
1042,0.02243420,0.01917990,0.04830908,0,Green
1043,0.02213644,0.01929465,0.04869573,0,Green
1044,0.02205422,0.01942432,0.04808687,0,Green
1045,0.02205321,0.01949195,0.04758986,0,Green
1046,0.02135590,0.01991064,0.04733589,0,Green
1047,0.02243418,0.01956932,0.04559148,1,SecondColor
1048,0.02243418,0.01948685,0.04615217,0,Green
1049,0.02243418,0.01941387,0.04664834,0,Green
1050,0.02210934,0.01954112,0.04700655,0,Green
1051,0.02205372,0.01965670,0.04643029,0,Green
1052,0.02172887,0.01978395,0.04678851,0,Green
1053,0.02129723,0.02003189,0.04672843,0,Green
1054,0.02163556,0.01990498,0.04631204,0,Green
1055,0.02200363,0.01975553,0.04594174,0,Green
1056,0.02117604,0.02016202,0.04626073,0,Green
1057,0.02158426,0.02000022,0.04582128,0,Green
1058,0.02232814,0.01833679,0.05669357,0,Green
1059,0.02232814,0.01829813,0.05719319,0,Green
1060,0.02216455,0.01835931,0.05766186,0,Green
1061,0.02191474,0.01855363,0.05707381,0,Green
1062,0.02175114,0.01861481,0.05754248,0,Green
1063,0.02198489,0.01843850,0.05812228,0,Green
1064,0.02232814,0.01821451,0.05840908,0,Green
1065,0.02232814,0.01818260,0.05890870,0,Green
1066,0.02219550,0.01823143,0.05938842,0,Green
1067,0.02195453,0.01842171,0.05866995,0,Green
1068,0.02182410,0.01846908,0.05915188,0,Green
1069,0.02199654,0.01832937,0.05983720,0,Green
1070,0.02232814,0.01811455,0.06014449,0,Green
1071,0.02232814,0.01808967,0.06064411,0,Green
1072,0.02217339,0.01815932,0.06111499,0,Green
1073,0.02195674,0.01832502,0.06040535,0,Green
1074,0.02180199,0.01839467,0.06087623,0,Green
1075,0.02198990,0.01825423,0.06157039,0,Green
1076,0.02232814,0.01803971,0.06187105,0,Green
1077,0.02232814,0.01802204,0.06237288,0,Green
1078,0.02217118,0.01810017,0.06284155,0,Green
1079,0.02195674,0.01825454,0.06212970,0,Green
1080,0.02179978,0.01833267,0.06259837,0,Green
1081,0.02198990,0.01820036,0.06329696,0,Green
1082,0.02166272,0.01839111,0.06362414,0,Green
1083,0.02158534,0.01844755,0.06313336,0,Green
1084,0.02221982,0.01805327,0.06371699,0,Green
1085,0.02221982,0.01804319,0.06421882,0,Green
1086,0.02191032,0.01822284,0.06456812,0,Green
1087,0.02172462,0.01834384,0.06411934,0,Green
1088,0.02194569,0.01819872,0.06506773,0,Green
1089,0.02161850,0.01839423,0.06539492,0,Green
1090,0.02221982,0.01803202,0.06545240,0,Green
1091,0.02221982,0.01802982,0.06595422,0,Green
1092,0.02190368,0.01821862,0.06629468,0,Green
1093,0.02164724,0.01837474,0.06589454,0,Green
1094,0.02157429,0.01842063,0.06661302,0,Green
1095,0.02221982,0.01803232,0.06663512,0,Green
1096,0.02189042,0.01823437,0.06695347,0,Green
1097,0.02221982,0.01803991,0.06727623,0,Green
1098,0.02219992,0.01805780,0.06777585,0,Green
1099,0.02181666,0.01828448,0.06744571,0,Green
1100,0.02179674,0.01830120,0.06794597,0,Green
1101,0.02146596,0.01850707,0.06826000,0,Green
1102,0.02212918,0.01810962,0.06826884,0,Green
1103,0.02179757,0.01831746,0.06858276,0,Green
1104,0.02200096,0.01820822,0.06902711,0,Green
1105,0.02157317,0.01846506,0.06906160,0,Green
1106,0.02200260,0.01822078,0.06952866,0,Green
1107,0.02157317,0.01847754,0.06956186,0,Green
1108,0.02181888,0.01834626,0.06997800,0,Green
1109,0.02157317,0.01851126,0.07038308,0,Green
1110,0.02200260,0.01825777,0.07043621,0,Green
1111,0.02188528,0.01834961,0.07091434,0,Green
1112,0.02200425,0.01829912,0.07139900,0,Green
1113,0.02157427,0.01854726,0.07125272,0,Green
1114,0.02135788,0.01872447,0.07211793,0,Green
1115,0.02169077,0.01854860,0.07245082,0,Green
1116,0.02200368,0.01838567,0.07280590,0,Green
1117,0.02158646,0.01863676,0.07293239,0,Green
1118,0.02168828,0.01850540,0.07173777,0,Green
1119,0.02200260,0.01834183,0.07209194,0,Green
1120,0.02190008,0.01847530,0.07328736,0,Green
1121,0.02135928,0.01879642,0.07334942,0,Green
1122,0.02167622,0.01863906,0.07370404,0,Green
1123,0.02200425,0.01847417,0.07404536,0,Green
1124,0.02200311,0.01851382,0.07454528,0,Green
1125,0.02159203,0.01872574,0.07418974,0,Green
1126,0.02159203,0.01876139,0.07468972,0,Green
1127,0.02125051,0.01902607,0.07546369,0,Green
1128,0.02158648,0.01886392,0.07579966,0,Green
1129,0.02192244,0.01870177,0.07613562,0,Green
1130,0.02200254,0.01869863,0.07662956,0,Green
1131,0.02151083,0.01894875,0.07628691,0,Green
1132,0.02191935,0.01859923,0.07503179,0,Green
1133,0.02199258,0.01860374,0.07552667,0,Green
1134,0.02124983,0.01913077,0.07667404,0,Green
1135,0.02164758,0.01892951,0.07690068,0,Green
1136,0.02124982,0.01918535,0.07717179,0,Green
1137,0.02200311,0.01876127,0.07720956,0,Green
1138,0.02162758,0.01900034,0.07744288,0,Green
1139,0.02189504,0.01889303,0.07785261,0,Green
1140,0.02125119,0.01923486,0.07767437,0,Green
1141,0.02189504,0.01894279,0.07835163,0,Green
1142,0.02151408,0.01912913,0.07808652,0,Green
1143,0.02125051,0.01931667,0.07846960,0,Green
1144,0.02163542,0.01913457,0.07873437,0,Green
1145,0.02189352,0.01904238,0.07915266,0,Green
1146,0.02126081,0.01937228,0.07896727,0,Green
1147,0.02189655,0.01910146,0.07964986,0,Green
1148,0.02150841,0.01928493,0.07939333,0,Green
1149,0.02174487,0.01923625,0.08010715,0,Green
1150,0.02135672,0.01941972,0.07985063,0,Green
1151,-0.01650451,0.03916504,0.10061480,0,Green
1152,-0.01694232,0.03928813,0.10082360,0,Green
1153,-0.01725892,0.03915711,0.10159300,0,Green
1154,-0.01769053,0.03923625,0.10185780,0,Green
1155,-0.01769053,0.03907153,0.10233210,0,Green
1156,-0.01812891,0.03916857,0.10255250,0,Green
1157,-0.01898548,0.03892382,0.10407330,0,Green
1158,-0.01855384,0.03895989,0.10353430,0,Green
1159,-0.01834585,0.03908451,0.10299530,0,Green
1160,-0.01898996,0.03917633,0.10342020,0,Green
1161,-0.01880657,0.03927805,0.10296620,0,Green
1162,-0.01930244,0.03941009,0.10310550,0,Green
1163,-0.01932716,0.03915662,0.10378890,0,Green
1164,-0.01943507,0.03900829,0.10427680,0,Green
1165,-0.01977679,0.03924132,0.10399130,0,Green
1166,-0.01952379,0.03881578,0.10481060,0,Green
1167,-0.01987893,0.03879455,0.10516580,0,Green
1168,-0.02023407,0.03877332,0.10552090,0,Green
1169,-0.02058921,0.03875209,0.10587600,0,Green
1170,-0.01997497,0.03901445,0.10472570,0,Green
1171,-0.02068525,0.03897199,0.10543600,0,Green
1172,-0.02015366,0.03924916,0.10432150,0,Green
1173,-0.02104880,0.03893784,0.10580130,0,Green
1174,-0.02095075,0.03871373,0.10623760,0,Green
1175,-0.02130320,0.03866710,0.10659000,0,Green
1176,-0.02165565,0.03862046,0.10694250,0,Green
1177,-0.02202372,0.03857176,0.10731050,0,Green
1178,-0.02237617,0.03852513,0.10766300,0,Green
1179,-0.02140804,0.03889945,0.10615730,0,Green
1180,-0.02340825,0.03888934,0.10752610,0,Green
1181,-0.02386285,0.03892669,0.10773220,0,Green
1182,-0.02329970,0.03834082,0.10858650,0,Green
1183,-0.02366237,0.03827744,0.10892700,0,Green
1184,-0.02329970,0.03856322,0.10813710,0,Green
1185,-0.02375804,0.03851876,0.10849530,0,Green
1186,-0.02404728,0.03876441,0.10816830,0,Green
1187,-0.02114365,0.03844042,0.10700820,0,Green
1188,-0.02157304,0.03838843,0.10742640,0,Green
1189,-0.02244756,0.03831065,0.10817450,0,Green
1190,-0.02244756,0.03809948,0.10862800,0,Green
1191,-0.02271474,0.03797987,0.10903440,0,Green
1192,-0.02200473,0.03808028,0.10838740,0,Green
1193,-0.02168268,0.03818578,0.10795580,0,Green
1194,0.02125103,0.01958074,0.08064390,0,Green
1195,0.02159097,0.01944163,0.08098385,0,Green
1196,0.02189513,0.01932675,0.08136405,0,Green
1197,0.02117275,0.01968358,0.08112699,0,Green
1198,0.02147915,0.01956722,0.08150495,0,Green
1199,0.02114368,0.01978490,0.08180688,0,Green
1200,0.02189504,0.01921990,0.08058392,0,Green
1201,0.02181544,0.01943097,0.08184935,0,Green
1202,0.02148263,0.01965488,0.08215089,0,Green
1203,0.02189585,0.01946551,0.08236084,0,Green
1204,0.02153177,0.01970379,0.08264674,0,Green
1205,0.02189585,0.01955598,0.08295720,0,Green
1206,0.02189666,0.01962494,0.08345278,0,Green
1207,0.02149357,0.01979200,0.08313927,0,Green
1208,0.02114199,0.02001407,0.08341695,0,Green
1209,0.02114309,0.02010387,0.08398910,0,Green
1210,0.02148661,0.01998105,0.08433262,0,Green
1211,0.02183012,0.01985823,0.08467614,0,Green
1212,0.02189523,0.01989981,0.08517232,0,Green
1213,0.02141027,0.02009245,0.08481535,0,Green
1214,0.02130025,0.02021928,0.08528683,0,Green
1215,0.02152612,0.01985574,0.08369671,0,Green
1216,0.02189513,0.01971349,0.08400309,0,Green
1217,0.02157306,0.02015405,0.08570165,0,Green
1218,0.02156965,0.02024209,0.08619400,0,Green
1219,0.02114195,0.02038878,0.08579782,0,Green
1220,0.02189605,0.02014717,0.08660144,0,Green
1221,0.02114194,0.02047224,0.08631331,0,Green
1222,0.02145934,0.02037665,0.08668923,0,Green
1223,0.02103472,0.02069888,0.08733387,0,Green
1224,0.02138229,0.02059320,0.08768143,0,Green
1225,0.02172985,0.02048752,0.08802900,0,Green
1226,0.02130104,0.02071464,0.08815991,0,Green
1227,0.02157187,0.02065764,0.08857744,0,Green
1228,0.02114305,0.02088359,0.08870158,0,Green
1229,0.02177399,0.02028415,0.08706728,0,Green
1230,0.02116906,0.02096873,0.08919477,0,Green
1231,0.02151754,0.02087227,0.08954325,0,Green
1232,0.02157184,0.02093766,0.09003656,0,Green
1233,0.02114190,0.02109065,0.08979217,0,Green
1234,0.02119621,0.02115604,0.09028547,0,Green
1235,0.02114245,0.02130412,0.09089474,0,Green
1236,0.02149140,0.02121720,0.09124368,0,Green
1237,0.02157296,0.02127610,0.09173536,0,Green
1238,0.02114245,0.02149276,0.09187131,0,Green
1239,0.02157187,0.02104395,0.09059740,0,Green
1240,0.02114357,0.02164923,0.09262242,0,Green
1241,0.02149343,0.02157185,0.09297228,0,Green
1242,0.02167971,0.02158724,0.09343799,0,Green
1243,0.02105724,0.02178199,0.09309723,0,Green
1244,0.02124353,0.02179739,0.09356295,0,Green
1245,0.02149717,0.02140246,0.09221343,0,Green
1246,0.02092602,0.02205293,0.09413145,0,Green
1247,0.02127680,0.02198520,0.09448222,0,Green
1248,0.02157292,0.02195066,0.09488539,0,Green
1249,0.02083491,0.02218996,0.09460522,0,Green
1250,0.02157292,0.02205420,0.09537511,0,Green
1251,0.02113102,0.02215542,0.09500840,0,Green
1252,0.02113102,0.02225896,0.09549812,0,Green
1253,0.02157296,0.02173363,0.09393547,0,Green
1254,0.06773967,0.00594386,0.06934389,0,Green
1255,0.06817190,0.00595052,0.06891167,0,Green
1256,0.06842364,0.00593688,0.06847943,0,Green
1257,0.06871101,0.00592932,0.06806858,0,Green
1258,0.06903395,0.00592544,0.06750976,0,Green
1259,0.06941398,0.00595335,0.06718510,0,Green
1260,0.06967048,0.00595791,0.06675524,0,Green
1261,0.07000533,0.00597701,0.06638238,0,Green
1262,0.07011934,0.00603294,0.06696424,0,Green
1263,0.07045420,0.00605204,0.06659137,0,Green
1264,0.07043708,0.00599688,0.06556679,0,Green
1265,0.07039190,0.00601290,0.06606621,0,Green
1266,0.07248712,0.00622843,0.06286988,0,Green
1267,0.07081994,0.00603494,0.06524717,0,Green
1268,0.07084367,0.00606564,0.06585752,0,Green
1269,0.07119280,0.00607814,0.06491469,0,Green
1270,0.07126879,0.00611391,0.06545617,0,Green
1271,0.07155616,0.00611944,0.06457270,0,Green
1272,0.07176040,0.00617124,0.06502630,0,Green
1273,0.07205015,0.00619817,0.06461782,0,Green
1274,0.07216413,0.00618728,0.06330212,0,Green
1275,0.07162265,0.00611672,0.06395047,0,Green
1276,0.07209527,0.00618695,0.06379848,0,Green
1277,0.07235650,0.00623641,0.06422359,0,Green
1278,0.07255356,0.00625492,0.06360981,0,Green
1279,0.07285003,0.00629819,0.06320900,0,Green
1280,0.07319155,0.00635010,0.06284613,0,Green
1281,0.07335044,0.00638179,0.06195439,0,Green
1282,0.07370383,0.00644174,0.06230776,0,Green
1283,0.07293540,0.00630825,0.06222476,0,Green
1284,0.07399553,0.00649898,0.06087292,0,Green
1285,0.07423744,0.00653293,0.06130930,0,Green
1286,0.07378209,0.00645540,0.06150141,0,Green
1287,0.07410225,0.00650969,0.06188324,0,Green
1288,0.07475139,0.00666074,0.05990221,0,Green
1289,0.07510428,0.00671959,0.06025510,0,Green
1290,0.07463060,0.00662582,0.06038773,0,Green
1291,0.07464244,0.00661586,0.06088983,0,Green
1292,0.07550691,0.00683335,0.05893117,0,Green
1293,0.07585980,0.00688230,0.05928406,0,Green
1294,0.07531270,0.00677542,0.05938827,0,Green
1295,0.07566085,0.00683328,0.05974353,0,Green
1296,0.07593796,0.00694068,0.05823249,0,Green
1297,0.07595690,0.00692308,0.05873222,0,Green
1298,0.07766455,0.00742471,0.05575066,0,Green
1299,0.07766456,0.00739194,0.05624971,0,Green
1300,0.07723174,0.00729300,0.05650751,0,Green
1301,0.07768348,0.00736688,0.05674876,0,Green
1302,0.07693846,0.00721314,0.05690486,0,Green
1303,0.07737601,0.00728481,0.05713664,0,Green
1304,0.07723001,0.00722646,0.05761211,0,Green
1305,0.07678834,0.00715280,0.05737828,0,Green
1306,0.07637028,0.00705250,0.05763573,0,Green
1307,0.07680128,0.00712931,0.05787930,0,Green
1308,0.07666646,0.00708478,0.05835943,0,Green
1309,0.06949948,0.00599936,0.06767671,0,Green
1310,0.06993409,0.00604111,0.06742972,0,Green
1311,0.06906487,0.00604175,0.06880135,0,Green
1312,0.06914550,0.00600400,0.06830805,0,Green
1313,0.06823365,0.00600644,0.06940565,0,Green
1314,0.06733830,0.00610639,0.07106628,0,Green
1315,0.06733830,0.00604273,0.07056823,0,Green
1316,0.06733830,0.00597907,0.07007018,0,Green
1317,0.06778181,0.00600036,0.06984014,0,Green
1318,0.06666145,0.00599053,0.07063823,0,Green
1319,0.06644534,0.00602871,0.07108947,0,Green
1320,0.06689420,0.00609624,0.07130082,0,Green
1321,0.06561173,0.00627218,0.07319840,0,Green
1322,0.06561174,0.00619478,0.07270341,0,Green
1323,0.06561173,0.00611739,0.07220840,0,Green
1324,0.06601437,0.00610707,0.07190999,0,Green
1325,0.06604278,0.00619406,0.07244999,0,Green
1326,0.06639331,0.00609016,0.07158315,0,Green
1327,0.06674621,0.00617608,0.07192893,0,Green
1328,0.06515165,0.00619552,0.07289957,0,Green
1329,0.06388517,0.00647847,0.07492498,0,Green
1330,0.06417609,0.00642273,0.07452053,0,Green
1331,0.06428961,0.00634150,0.07404040,0,Green
1332,0.06460891,0.00629153,0.07365724,0,Green
1333,0.06502518,0.00626750,0.07338052,0,Green
1334,0.06299473,0.00663249,0.07581541,0,Green
1335,0.06323329,0.00655010,0.07538319,0,Green
1336,0.02148434,0.02219576,0.09584836,0,Green
1337,0.02104134,0.02240383,0.09596878,0,Green
1338,0.02139574,0.02234436,0.09631862,0,Green
1339,0.02157289,0.02237906,0.09678578,0,Green
1340,0.02095170,0.02254214,0.09644094,0,Green
1341,0.02157289,0.02248649,0.09727453,0,Green
1342,0.02114354,0.02257931,0.09694566,0,Green
1343,-0.04012660,0.03794324,0.11432300,0,Green
1344,-0.04045699,0.03773711,0.11463850,0,Green
1345,-0.04055931,0.03822875,0.11399900,0,Green
1346,-0.04079804,0.03797852,0.11436140,0,Green
1347,-0.04105830,0.03825441,0.11403470,0,Green
1348,-0.04142056,0.03849224,0.11378270,0,Green
1349,-0.04142056,0.03879928,0.11338650,0,Green
1350,-0.04151811,0.03816820,0.11421220,0,Green
1351,-0.04185323,0.03866865,0.11360340,0,Green
1352,-0.04163591,0.03908935,0.11303860,0,Green
1353,-0.04206860,0.03896051,0.11325810,0,Green
1354,-0.03980415,0.03760184,0.11473170,0,Green
1355,-0.04012405,0.03738217,0.11505160,0,Green
1356,-0.03971307,0.03718992,0.11526440,0,Green
1357,-0.03885511,0.03691345,0.11550920,0,Green
1358,-0.03917658,0.03670280,0.11583070,0,Green
1359,-0.03926387,0.03729166,0.11506860,0,Green
1360,-0.03798652,0.03644409,0.11604840,0,Green
1361,-0.03831386,0.03623747,0.11636510,0,Green
1362,-0.03840158,0.03671660,0.11572540,0,Green
1363,-0.03865404,0.03647384,0.11608260,0,Green
1364,-0.03764639,0.03620582,0.11632840,0,Green
1365,-0.03798652,0.03599415,0.11665600,0,Green
1366,-0.03680485,0.03569695,0.11691210,0,Green
1367,-0.03712751,0.03548627,0.11723480,0,Green
1368,-0.03762539,0.03553289,0.11723260,0,Green
1369,-0.03729632,0.03577795,0.11686300,0,Green
1370,-0.03625997,0.03527327,0.11745090,0,Green
1371,-0.03625996,0.03498099,0.11785720,0,Green
1372,-0.03667925,0.03484021,0.11809160,0,Green
1373,-0.03669430,0.03514741,0.11766590,0,Green
1374,-0.03719098,0.03519889,0.11764010,0,Green
1375,-0.03581211,0.03482934,0.11802020,0,Green
1376,-0.03496934,0.03440146,0.11852970,0,Green
1377,-0.03529146,0.03419179,0.11885180,0,Green
1378,-0.03546111,0.03447611,0.11847600,0,Green
1379,-0.03595932,0.03447507,0.11852760,0,Green
1380,-0.03453342,0.03423038,0.11874500,0,Green
1381,-0.03453342,0.03394331,0.11915610,0,Green
1382,-0.03453342,0.03365625,0.11956720,0,Green
1383,-0.03496831,0.03381586,0.11936810,0,Green
1384,-0.03408611,0.03375958,0.11936870,0,Green
1385,-0.03365493,0.03360276,0.11956810,0,Green
1386,-0.03406373,0.03345624,0.11981820,0,Green
1387,-0.03322391,0.03311798,0.12023740,0,Green
1388,-0.03354589,0.03290901,0.12055940,0,Green
1389,-0.03371660,0.03318635,0.12017690,0,Green
1390,-0.03280687,0.03295555,0.12046180,0,Green
1391,-0.03280687,0.03267517,0.12087710,0,Green
1392,-0.03205449,0.03268777,0.12079450,0,Green
1393,-0.03237849,0.03248766,0.12111850,0,Green
1394,-0.03149828,0.03239208,0.12122520,0,Green
1395,-0.03182871,0.03219509,0.12154470,0,Green
1396,-0.03232983,0.03221580,0.12153590,0,Green
1397,-0.03119121,0.03209943,0.12165780,0,Green
1398,-0.03151303,0.03189113,0.12197960,0,Green
1399,-0.03108032,0.03175320,0.12219030,0,Green
1400,-0.03020282,0.03159007,0.12239600,0,Green
1401,-0.03052887,0.03138924,0.12272200,0,Green
1402,-0.03101248,0.03146951,0.12262350,0,Green
1403,-0.03052668,0.03180570,0.12208080,0,Green
1404,-0.02935377,0.03124021,0.12295190,0,Green
1405,-0.02968631,0.03104359,0.12327120,0,Green
1406,-0.02977220,0.03144349,0.12262820,0,Green
1407,-0.03005409,0.03122609,0.12298050,0,Green
1408,-0.02739894,0.03026244,0.12457000,0,Green
1409,-0.02718395,0.03003408,0.12496230,0,Green
1410,-0.02903019,0.03103660,0.12327570,0,Green
1411,-0.02891716,0.03078733,0.12369460,0,Green
1412,-0.02841626,0.03077547,0.12370790,0,Green
1413,-0.02808823,0.03058100,0.12403150,0,Green
1414,-0.02816580,0.03032931,0.12445700,0,Green
1415,-0.02783778,0.03013484,0.12478060,0,Green
1416,-0.02858078,0.03053348,0.12411470,0,Green
1417,-0.02908069,0.03053511,0.12409490,0,Green
1418,-0.02832972,0.03007703,0.12485690,0,Green
1419,-0.02866006,0.03027141,0.12453310,0,Green
1420,-0.02941544,0.03082016,0.12362800,0,Green
1421,-0.02723100,0.02978769,0.12539620,0,Green
1422,-0.02689897,0.02960731,0.12572830,0,Green
1423,-0.02656693,0.02942692,0.12606030,0,Green
1424,-0.02675057,0.02991729,0.12518290,0,Green
1425,-0.02633789,0.02978477,0.12543280,0,Green
1426,-0.02599883,0.02960936,0.12575620,0,Green
1427,-0.02590068,0.02937018,0.12618450,0,Green
1428,-0.02502514,0.02922932,0.12651050,0,Green
1429,-0.02552417,0.02922253,0.12647930,0,Green
1430,-0.02467930,0.02906727,0.12683430,0,Green
1431,-0.02576373,0.02900125,0.12685900,0,Green
1432,-0.02526305,0.02900778,0.12689270,0,Green
1433,-0.02432905,0.02891257,0.12715770,0,Green
1434,-0.02491954,0.02885036,0.12722050,0,Green
1435,-0.02456704,0.02869696,0.12754160,0,Green
1436,-0.02417413,0.02856700,0.12782220,0,Green
1437,-0.02340726,0.02869386,0.12769750,0,Green
1438,-0.02297674,0.02849795,0.12813030,0,Green
1439,-0.02347677,0.02845722,0.12813250,0,Green
1440,-0.02396111,0.02836769,0.12822890,0,Green
1441,0.02083782,0.02282134,0.09749638,0,Green
1442,0.02119046,0.02277331,0.09784901,0,Green
1443,0.02154310,0.02272528,0.09820165,0,Green
1444,0.02157287,0.02282606,0.09869169,0,Green
1445,0.02109199,0.02291606,0.09831844,0,Green
1446,0.02112405,0.02301601,0.09880847,0,Green
1447,0.02081977,0.02321995,0.09920489,0,Green
1448,0.02117334,0.02318189,0.09955847,0,Green
1449,0.02146493,0.02317749,0.09996486,0,Green
1450,0.02146493,0.02329192,0.10045160,0,Green
1451,0.02099197,0.02334661,0.09999470,0,Green
1452,0.02099197,0.02346103,0.10048150,0,Green
1453,0.02146327,0.02297804,0.09917466,0,Green
1454,0.02082004,0.02362873,0.10093170,0,Green
1455,0.02117456,0.02360073,0.10128630,0,Green
1456,0.02146462,0.02360624,0.10169370,0,Green
1457,0.02146462,0.02372435,0.10218180,0,Green
1458,0.02099039,0.02376514,0.10172130,0,Green
1459,0.02099039,0.02388325,0.10220940,0,Green
1460,0.02071180,0.02492272,0.10600320,0,Green
1461,0.02071184,0.02470680,0.10515380,0,Green
1462,0.02082017,0.02404949,0.10265840,0,Green
1463,0.02117517,0.02403163,0.10301340,0,Green
1464,0.02146331,0.02404748,0.10342370,0,Green
1465,0.02146331,0.02416829,0.10391010,0,Green
1466,0.02098614,0.02419572,0.10344680,0,Green
1467,0.02098614,0.02431653,0.10393320,0,Green
1468,0.02081813,0.02448129,0.10438300,0,Green
1469,0.02117177,0.02447362,0.10473660,0,Green
1470,0.02146300,0.02449669,0.10514340,0,Green
1471,0.02135667,0.02464473,0.10561030,0,Green
1472,0.05867973,0.00814662,0.08181490,0,Green
1473,0.06008203,0.00754111,0.07976408,0,Green
1474,0.06040619,0.00737535,0.07915801,0,Green
1475,0.05494218,0.00999151,0.08671013,0,Green
1476,0.05512502,0.00981988,0.08627734,0,Green
1477,0.05652342,0.00922232,0.08483826,0,Green
1478,0.05687199,0.00931633,0.08518682,0,Green
1479,0.05637006,0.00938215,0.08528674,0,Green
1480,0.05695333,0.00884272,0.08379722,0,Green
1481,0.05673721,0.00899972,0.08422014,0,Green
1482,0.05697424,0.00912627,0.08464307,0,Green
1483,0.05792384,0.00848232,0.08278555,0,Green
1484,0.05827148,0.00857766,0.08313321,0,Green
1485,0.05778618,0.00863075,0.08324286,0,Green
1486,0.05738487,0.00873388,0.08352285,0,Green
1487,0.05824815,0.00824439,0.08207160,0,Green
1488,0.05869379,0.00829609,0.08229326,0,Green
1489,0.05857247,0.00844646,0.08275522,0,Green
1490,0.05932778,0.00782527,0.08073638,0,Green
1491,0.05967636,0.00792204,0.08108497,0,Green
1492,0.05954067,0.00805801,0.08154819,0,Green
1493,0.05918740,0.00796061,0.08119726,0,Green
1494,0.06042735,0.00762958,0.08011641,0,Green
1495,0.05975825,0.00764353,0.08013278,0,Green
1496,0.06010215,0.00774104,0.08048370,0,Green
1497,0.06017702,0.00787837,0.08095863,0,Green
1498,0.06055888,0.00749891,0.07961842,0,Green
1499,0.06077970,0.00729359,0.07883385,0,Green
1500,0.06093239,0.00741780,0.07929426,0,Green
1501,0.06105219,0.00718933,0.07842746,0,Green
1502,0.06126830,0.00732685,0.07893486,0,Green
1503,0.06154080,0.00722260,0.07852846,0,Green
1504,0.06180764,0.00690797,0.07721686,0,Green
1505,0.06137659,0.00708352,0.07797297,0,Green
1506,0.06179586,0.00702470,0.07770445,0,Green
1507,0.06189479,0.00714063,0.07818262,0,Green
1508,0.05566020,0.00957716,0.08570159,0,Green
1509,0.05600783,0.00967976,0.08604922,0,Green
1510,0.05598002,0.00984951,0.08651969,0,Green
1511,0.05549102,0.00991128,0.08660775,0,Green
1512,0.05651367,0.00953600,0.08574039,0,Green
1513,0.05741110,0.00889327,0.08399938,0,Green
1514,0.05759934,0.00903509,0.08444090,0,Green
1515,0.06218451,0.00683635,0.07689416,0,Green
1516,0.06223634,0.00697675,0.07747126,0,Green
1517,0.06233527,0.00709530,0.07794942,0,Green
1518,0.06262499,0.00679740,0.07665862,0,Green
1519,0.06281814,0.00691237,0.07710616,0,Green
1520,0.06312434,0.00682122,0.07667511,0,Green
1521,0.06373401,0.00657185,0.07539263,0,Green
1522,0.06349546,0.00665441,0.07582486,0,Green
1523,0.06423189,0.00657552,0.07527407,0,Green
1524,0.06505593,0.00636039,0.07387247,0,Green
1525,0.06471771,0.00641531,0.07428874,0,Green
1526,0.06460419,0.00649689,0.07476887,0,Green
1527,0.07812045,0.00750625,0.05593987,0,Green
1528,0.07852793,0.00766265,0.05504593,0,Green
1529,0.07888173,0.00771034,0.05539973,0,Green
1530,0.07840999,0.00759982,0.05552946,0,Green
1531,0.07895894,0.00781046,0.05421331,0,Green
1532,0.07941952,0.00789266,0.05439045,0,Green
1533,0.07888100,0.00775954,0.05470459,0,Green
1534,0.07934157,0.00784174,0.05488173,0,Green
1535,0.07939116,0.00795533,0.05359448,0,Green
1536,0.07982230,0.00811443,0.05288717,0,Green
1537,0.08017562,0.00816140,0.05324050,0,Green
1538,0.08014264,0.00810928,0.05373750,0,Green
1539,0.07971630,0.00799298,0.05397305,0,Green
1540,0.08025213,0.00823986,0.05248674,0,Green
1541,0.08074274,0.00834543,0.05248674,0,Green
1542,0.08057056,0.00827017,0.05295140,0,Green
1543,0.08111542,0.00856324,0.05111399,0,Green
1544,0.08111541,0.00851343,0.05161167,0,Green
1545,0.08068377,0.00840149,0.05183810,0,Green
1546,0.08110126,0.00846070,0.05210935,0,Green
1547,0.08159772,0.00866445,0.05120946,0,Green
1548,0.08154596,0.00858774,0.05185633,0,Green
1549,0.08180090,0.00875081,0.05076018,0,Green
1550,0.08229084,0.00885992,0.05076018,0,Green
1551,0.08208700,0.00890678,0.04997217,0,Green
1552,0.08284207,0.00917387,0.04900068,0,Green
1553,0.08251696,0.00906419,0.04936574,0,Green
1554,0.08287264,0.00910224,0.04971670,0,Green
1555,0.08256408,0.00899534,0.05009593,0,Green
1556,0.08323206,0.00922284,0.04939067,0,Green
1557,0.08356421,0.00933396,0.04903361,0,Green
1558,0.08376999,0.00948401,0.04820204,0,Green
1559,0.08329547,0.00936226,0.04831009,0,Green
